0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sff_bar_1x2,sff_bar_2x1,sff_bar_1x3,sff_bar_3x1,sff_block_2x2,sff_block_3x3,sff_block_2x3,sff_block_3x2,sff_L_2x2_up_right,sff_pixel_1x1,bucket,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Class 0,Class 1,Class 2,Class 3
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0.533333333,0.533333333,0.45,0.45,0.358024691,0.1875,0.305555556,0.25,0.074074074,0.68,2,1.046073166,-1.550353983,1.404579576,-0.284879651,-1.522048964,-0.285253661,2.41389155,-0.440790594,0.557107235,-0.06073818,1.224627789,-0.138026091,-0.441320508,0.008912267,-0.906850821,-1.148372835,-0.310966546,0,0,1,0
1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0.488888889,0.377777778,0.35,0.2,0.234567901,0,0.111111111,0.083333333,0.061728395,0.6,0,-1.833987918,0.399936112,-2.153664932,1.364030626,-0.398648431,2.8986081,0.296541725,-0.765707458,-0.074086638,0.947629944,0.466582745,-0.806289452,-0.175313121,-1.503798462,0.7124888,-0.400247413,-1.24185149,1,0,0,0
1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0.555555556,0.444444444,0.4,0.3,0.283950617,0.0625,0.138888889,0.166666667,0.098765432,0.68,2,-0.609068085,-0.841472649,-2.403798798,0.991884872,-0.646380737,1.467605926,0.47649129,-0.531803612,-0.750438547,-0.461708084,0.161406699,2.894893643,-0.616631427,-0.242052184,0.847251352,1.462609551,0.292005341,0,0,1,0
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.511111111,0.555555556,0.3,0.5,0.308641975,0,0.111111111,0.222222222,0.098765432,0.72,2,0.132997357,0.378128818,-2.569172345,-1.951753491,-1.865623693,1.458513413,0.691266915,-1.20776352,-1.198814721,-1.665602421,1.105900473,-0.475272896,-0.471723301,-1.321134176,-1.44665975,0.122198014,0.686251918,0,0,1,0
1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0.488888889,0.466666667,0.35,0.35,0.283950617,0.125,0.166666667,0.194444444,0.061728395,0.64,0,-0.441104863,-0.176838491,-0.643947211,-1.580261484,-1.335221083,-1.158569526,-0.891615528,1.069274385,1.155609128,0.398067706,-1.543237222,1.600485694,0.194242192,0.304672386,-0.259171524,-0.775442642,1.061408298,1,0,0,0
1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0.377777778,0.377777778,0.3,0.3,0.111111111,0,0,0.111111111,0.061728395,0.6,1,-2.752964912,-3.122353285,-0.066803725,-0.407133015,-0.609971577,-2.150368631,-2.458311102,-0.808409913,-0.416136108,0.016580463,-0.215367452,-1.814223272,-0.426884717,-0.156054828,-2.071726431,-0.132676218,1.092894066,0,1,0,0
1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.533333333,0.622222222,0.3,0.55,0.407407407,0,0.138888889,0.305555556,0.061728395,0.72,2,0.874584031,0.67601094,-0.666740853,-1.346482272,-1.715987907,1.507343158,-1.096710357,1.709314091,-1.147287274,0.458270199,-0.393017909,-0.582083895,0.14385599,0.601567515,0.290989698,-1.499897434,0.421823482,0,0,1,0
1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6,0.6,0.45,0.45,0.456790123,0.0625,0.277777778,0.277777778,0.061728395,0.72,2,1.34401521,-3.396768083,1.199425384,-1.086831478,0.416176525,0.584751118,0.821584422,0.43237478,-0.985376092,1.949205851,-0.279870609,-0.604265592,-0.58725489,0.044512845,-0.138219282,1.39452977,-0.053400066,0,0,1,0
1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.422222222,0.466666667,0.25,0.4,0.259259259,0.125,0.166666667,0.222222222,0.086419753,0.6,2,-0.924138757,-0.77312951,-0.53552804,-0.347542439,-2.144568377,1.891901377,-0.389704487,1.226173207,1.882123569,-1.054695682,0.794345983,0.822085967,-1.737148624,-0.302163439,-0.40123611,-0.108029927,-0.375135476,0,0,1,0
1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.288888889,0.377777778,0.25,0.25,0.111111111,0,0.111111111,0,0.074074074,0.52,2,-3.908691015,3.596946255,-0.912535065,-0.379506616,1.247870185,-0.240011986,-1.703753979,1.641550429,-0.430128197,0.533176122,-0.491350868,0.244985861,-0.573464845,-0.094499273,-0.797307405,1.076791262,0.47290498,0,0,1,0
1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0.444444444,0.422222222,0.3,0.25,0.283950617,0,0.111111111,0.138888889,0.037037037,0.56,0,-2.185696741,-0.737847796,3.303026151,-2.239652994,-0.638161134,-0.351398139,0.020758121,-0.47995255,0.694680256,1.657954379,-1.462824571,-1.348272338,0.803455235,-0.449274272,-1.014461905,0.38381934,0.061621702,1,0,0,0
1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.555555556,0.488888889,0.45,0.3,0.333333333,0.125,0.25,0.166666667,0.074074074,0.68,2,0.098940371,0.393997765,0.301659173,0.759657355,1.808849901,1.155719794,-0.769046329,-0.935136987,-0.979363684,-0.973001519,0.220759212,1.241280883,1.91931865,1.151657893,-0.590562102,-0.525516472,-0.405027069,0,0,1,0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0.622222222,0.644444444,0.55,0.5,0.481481481,0.3125,0.388888889,0.361111111,0.074074074,0.76,3,3.534857295,0.285498367,-0.235106307,-0.516284208,2.30650285,0.741757297,0.781828087,-1.373570069,0.289363621,-1.337519417,0.929059106,-0.096431417,0.831547183,-1.158100738,-1.138475485,-0.059262893,0.594433572,0,0,0,1
1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0.288888889,0.377777778,0.15,0.3,0.061728395,0,0,0.055555556,0.074074074,0.56,0,-4.082809071,-1.560968888,1.452046642,-0.822501329,0.325816065,-2.088481705,-2.089510583,1.242449711,-0.930914391,0.132664657,1.562432593,-1.429443237,1.304994831,-0.108359631,-0.632268145,-0.565217143,0.619259756,1,0,0,0
1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.511111111,0.511111111,0.35,0.35,0.308641975,0,0.166666667,0.111111111,0.086419753,0.68,3,-0.888378724,3.130800732,1.030518224,0.456721788,1.77330002,0.813789963,-0.590260508,-0.511670926,-1.397737624,-1.625178213,0.36168277,0.315402618,0.439974288,0.634590906,-1.75638854,1.796565704,0.673498752,0,0,0,1
1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0.444444444,0.488888889,0.3,0.35,0.259259259,0.0625,0.138888889,0.138888889,0.061728395,0.64,2,-1.126669223,1.108993024,0.473277736,2.27325668,1.596136352,-1.253666304,-1.205228976,-1.334539249,-0.253714693,-0.020377181,-0.25010378,0.599885103,0.188793472,-0.239185098,0.243191602,-0.409846181,0.02175586,0,0,1,0
1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0.466666667,0.444444444,0.3,0.3,0.234567901,0,0.083333333,0.111111111,0.074074074,0.64,1,-1.751107858,1.208933874,-1.654744428,-1.023680983,-1.17559378,-1.535786997,-0.230926631,0.809220031,-0.501555469,-0.113379036,-1.085328155,0.373996836,1.000821607,-0.14139764,-0.934976518,-1.926358228,1.463104267,0,1,0,0
1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0.311111111,0.377777778,0.2,0.25,0.086419753,0,0,0.027777778,0.074074074,0.56,1,-3.995580314,-0.983068094,2.024993968,-1.052466489,-1.055040516,-1.87651547,2.810649287,-0.603868145,0.190206528,0.754964889,0.146697376,0.064041319,0.56677756,-1.454092672,-0.936914237,0.825646779,0.341341686,0,1,0,0
1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.622222222,0.533333333,0.55,0.3,0.407407407,0,0.305555556,0.138888889,0.061728395,0.72,2,0.849681736,-0.594669403,-0.925606266,1.250584648,1.692038203,1.586894334,0.645492469,-1.393584202,-1.58925872,0.277723101,-0.570501897,-0.401161972,-0.140909173,-0.683844553,0.132108792,-1.620082809,0.315594258,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0.688888889,0.755555556,0.6,0.7,0.62962963,0.4375,0.527777778,0.555555556,0.049382716,0.8,2,5.769706782,0.692242956,2.036914633,0.060419365,1.378304827,0.25650707,0.220269897,0.325168211,-1.020886521,-1.233377129,-0.025418125,0.252074287,1.357458001,-0.057495218,1.049976296,-0.730793936,0.318658832,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0.555555556,0.555555556,0.5,0.5,0.358024691,0.25,0.333333333,0.277777778,0.061728395,0.72,2,2.063945055,1.787465892,-0.466001962,-0.732619378,-0.99489195,-2.305704138,-1.79872234,-0.277235651,0.128095967,-0.173873791,0.289610791,-0.164996407,1.36754524,-0.659372628,-1.190248942,-0.615516895,0.029608198,0,0,1,0
1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0.444444444,0.444444444,0.3,0.35,0.259259259,0.0625,0.138888889,0.138888889,0.061728395,0.6,2,-1.575075187,1.560500862,-0.065964098,-0.583250871,0.708478511,0.698732386,1.344345643,0.112545309,0.248239482,0.564121319,-1.488120688,1.254324636,0.349061563,-0.897199415,1.866699023,0.263702646,-0.531981784,0,0,1,0
1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0.466666667,0.511111111,0.3,0.4,0.308641975,0.0625,0.166666667,0.222222222,0.074074074,0.64,3,-0.587449971,3.260097458,1.02268594,1.59064552,0.222012722,-0.582267398,-0.808840226,0.370090699,0.894352061,-0.013177929,0.788320207,-1.229882714,-0.855934361,0.453914811,0.732259405,1.626607631,1.378162016,0,0,0,1
1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0.555555556,0.533333333,0.45,0.4,0.432098765,0.125,0.305555556,0.277777778,0.024691358,0.64,1,1.100987278,-0.622661451,2.643716719,-2.196294859,-0.523264059,-0.039561345,-0.244479088,-0.812219763,0.924008862,1.528779845,-1.661172286,-0.410093577,0.412543236,0.208387273,-0.375957625,-1.252002312,-0.378706133,0,1,0,0
1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.511111111,0.422222222,0.4,0.3,0.259259259,0,0.111111111,0.166666667,0.061728395,0.64,1,-0.764240789,0.25643934,-3.943523649,0.349464693,-2.391358487,-0.70020017,0.303669858,0.235605024,-0.151825033,0.392030104,-0.519123559,-1.013937032,0.171495092,0.924526116,-1.000269407,-0.119126179,-0.852147401,0,1,0,0
1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0.4,0.488888889,0.25,0.35,0.259259259,0,0.138888889,0.083333333,0.061728395,0.6,2,-1.738486886,0.235984908,-1.210747468,-2.059728128,1.069483427,2.342045575,-0.785250081,0.321894363,-0.693951726,-0.142066049,-0.085106909,-0.313330101,0.369036083,-0.051742508,1.396942092,-1.048245639,-0.7905633,0,0,1,0
1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0.355555556,0.377777778,0.2,0.15,0.135802469,0,0.055555556,0.027777778,0.098765432,0.56,2,-4.101634766,1.134418806,-0.149898343,0.345592228,0.344510185,0.127515674,1.34285648,2.116140736,-0.912330388,-2.500145078,0.34635271,0.399200346,0.876142005,0.109878416,1.012017992,-0.941037852,0.571283822,0,0,1,0
1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0.444444444,0.533333333,0.3,0.45,0.308641975,0.1875,0.194444444,0.25,0.049382716,0.64,3,0.002229862,-1.759218604,0.369057223,0.302550641,-0.156277697,-0.749122628,1.879369937,-0.690766428,0.723016668,-0.380677032,-1.741974959,-0.145175754,1.296546395,1.489485382,0.984130504,-0.443385299,-0.090318636,0,0,0,1
1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.377777778,0.466666667,0.25,0.35,0.209876543,0,0.111111111,0.055555556,0.086419753,0.6,2,-2.656042579,2.188845354,1.956603969,-1.199399401,0.800993603,-1.247925523,-0.871101158,1.165047129,-1.342574367,-0.89184655,1.1761043,0.963525574,-1.473784158,0.42295789,1.140915766,0.886746979,0.09418182,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.577777778,0.6,0.45,0.5,0.481481481,0.1875,0.333333333,0.361111111,0.037037037,0.68,2,2.172384026,2.759340648,1.087660225,-0.049785366,-1.175337457,1.584916681,-1.072808412,0.804603987,0.319393025,-0.121576856,-1.52952808,-0.768728192,1.495747256,-0.166528361,0.479202535,0.544685622,-0.763515122,0,0,1,0
1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0.6,0.6,0.45,0.45,0.456790123,0.1875,0.333333333,0.277777778,0.061728395,0.72,3,2.001075435,1.808244401,-0.460932686,-0.794144224,-0.80527123,0.949783202,-0.663091138,0.605802266,-0.092291848,0.052228027,-1.26973728,1.154830924,2.063091467,-0.689968096,0.751744086,0.885696666,0.632785647,0,0,0,1
1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0.422222222,0.466666667,0.3,0.3,0.209876543,0,0.055555556,0.111111111,0.086419753,0.64,2,-2.206947004,-0.433808214,-0.304946561,1.092503056,2.346316273,-0.418096218,-0.500023623,0.617588797,-1.757419538,0.475560164,1.018685133,0.847005838,0.162375464,0.665473911,-0.974433134,-2.053208345,0.56956473,0,0,1,0
1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0.511111111,0.555555556,0.4,0.5,0.407407407,0.25,0.277777778,0.388888889,0.037037037,0.64,2,1.571119505,-0.140429855,1.698509307,2.433320153,0.474649584,-1.066983224,-1.588071667,-0.248418993,1.262085028,-0.652104365,-0.648155722,-0.354449316,0.094266401,-0.398941702,0.414977341,-1.660316671,-0.257157673,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0.377777778,0.333333333,0.3,0.25,0.209876543,0.0625,0.111111111,0.166666667,0.049382716,0.48,2,-2.906439343,-3.608316598,-0.639702027,1.306716538,2.052943889,0.139552507,0.576585034,1.006699076,1.010482304,-0.086294863,-0.968649563,-2.193319871,-0.124555718,-0.244504472,0.005873223,0.286491776,-0.949503792,0,0,1,0
1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0.266666667,0.355555556,0.2,0.2,0.111111111,0.0625,0.083333333,0.083333333,0.086419753,0.48,2,-4.351539135,-0.319593545,1.213530376,1.081856877,1.887913625,0.746658122,0.774307347,0.474654716,0.925520106,-0.276988803,0.130569826,1.463433326,1.091745592,1.479450953,1.003114538,0.704708907,-0.350548353,0,0,1,0
1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0.444444444,0.422222222,0.35,0.25,0.234567901,0,0.166666667,0.083333333,0.086419753,0.6,1,-2.476632124,-3.049852846,0.517384074,0.706428069,0.068580575,0.630367885,1.327031853,-0.809754653,-2.027903296,1.645127863,1.291024076,-0.307894792,-0.1701663,-1.329240569,-1.113798619,-0.296823515,-0.198740811,0,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0.4,0.377777778,0.25,0.25,0.234567901,0,0.055555556,0.138888889,0.049382716,0.52,0,-3.220202819,-0.54439903,2.932808012,-1.542056435,-0.731727397,1.079367128,-0.522926894,0.660764894,0.317560069,0.232663537,-1.638770098,-0.588599423,0.955521238,-1.778551949,0.05560513,0.990038856,-0.523323937,1,0,0,0
1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.533333333,0.333333333,0.45,0.25,0.234567901,0.125,0.166666667,0.194444444,0.061728395,0.6,0,-0.871055207,-0.457745003,-0.490836874,0.647418623,-1.75457467,-0.132649573,1.010568802,2.02898532,1.973851909,0.918984259,0.120361214,1.10125843,-1.158092787,-1.024709118,0.72609137,-0.86324667,-0.683524517,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0.422222222,0.4,0.3,0.25,0.234567901,0.0625,0.138888889,0.111111111,0.061728395,0.56,2,-2.308835003,-0.536298194,1.115718764,1.595266247,-0.671267662,0.42675423,-1.431356834,1.066346813,0.906104795,-1.211468679,-1.323207859,0.53403133,1.019736066,-0.28494809,-1.4547262,-1.127752038,-0.607437671,0,0,1,0
1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0.555555556,0.422222222,0.5,0.3,0.308641975,0.125,0.222222222,0.222222222,0.061728395,0.64,2,0.260406902,-1.168971537,-1.064368367,0.469429894,0.685282419,-0.205489202,0.920440878,2.481511225,1.560467216,-2.294331861,-0.656926567,0.02833109,-0.806216,-0.391774917,0.409292463,-0.32553671,-0.849912344,0,0,1,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0.733333333,0.777777778,0.6,0.7,0.654320988,0.375,0.5,0.555555556,0.061728395,0.84,2,6.322458025,0.179127949,-0.029569799,-1.445986386,-0.010914948,2.177834389,-0.42746478,-0.30596773,0.124177804,0.039684053,-0.120354379,-0.190328648,-0.26832488,-0.220424231,-0.258263844,1.130252147,0.627972256,0,0,1,0
1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0.533333333,0.6,0.35,0.45,0.382716049,0.0625,0.222222222,0.194444444,0.061728395,0.72,2,0.861508913,0.745426295,-2.026797949,-0.69861438,0.102332871,0.762249056,-1.044139277,0.109367588,-0.78585212,1.695704469,-1.268371966,1.789224716,1.239896583,0.099478871,-0.390437385,0.888428098,-0.589364947,0,0,1,0
1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0.466666667,0.444444444,0.35,0.35,0.333333333,0.125,0.194444444,0.222222222,0.049382716,0.56,2,-0.894441807,-0.731545275,2.395760392,1.221100263,-1.595750666,1.85551163,-1.025500686,-0.669420003,1.0271713,0.225220373,-0.405596842,0.649380516,0.69519151,0.392232927,-0.003155061,-0.35992377,-0.637096511,0,0,1,0
1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0.511111111,0.555555556,0.35,0.45,0.407407407,0.0625,0.222222222,0.277777778,0.061728395,0.64,3,0.154946795,3.610664907,1.218499753,-1.362961389,-0.027838071,1.598130128,-0.228197724,0.053005115,-0.234387573,-0.096640973,-1.095932394,-0.305800876,-0.583934389,-0.884711321,-0.134417215,1.626625262,-0.080342767,0,0,0,1
1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0.511111111,0.511111111,0.4,0.35,0.358024691,0.125,0.222222222,0.222222222,0.061728395,0.64,2,0.047663301,-3.451567069,1.331359363,-0.911859372,1.712537737,0.170809822,0.584651851,-0.827070033,0.222356887,-1.595519943,-0.287150713,-1.127556138,0.041398454,-1.064923192,-1.341489464,1.009321481,0.248026897,0,0,1,0
1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0.466666667,0.422222222,0.4,0.25,0.259259259,0,0.166666667,0.111111111,0.061728395,0.6,2,-1.52109839,-1.517394953,-1.900928929,2.415051234,0.212817436,-0.263449565,-1.677164274,0.117013808,-0.524429372,-1.248822826,-0.589290135,-0.85796842,-1.251172758,0.082023992,0.533477808,-1.302798984,-0.752009121,0,0,1,0
1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0.422222222,0.511111111,0.3,0.45,0.259259259,0.0625,0.166666667,0.166666667,0.074074074,0.64,2,-0.356004808,0.013925366,-3.109393741,-2.310613513,1.377354508,-1.228546702,-0.559581042,-1.250885027,0.211337994,-0.77376417,0.441409335,0.49771033,0.274395575,0.009110574,-1.11153796,0.904689013,-2.037817405,0,0,1,0
1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0.422222222,0.377777778,0.3,0.25,0.209876543,0,0.111111111,0.055555556,0.086419753,0.56,2,-2.966200832,3.506839415,-0.260172026,1.887153167,-1.422750672,1.087917429,0.138932203,1.145740603,-0.368194573,-0.108616697,0.808287911,-1.077362234,-1.24293367,-0.664278034,0.455134259,0.975473283,1.110691317,0,0,1,0
1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.555555556,0.6,0.45,0.45,0.407407407,0.125,0.277777778,0.222222222,0.074074074,0.72,2,1.080331062,-0.481213761,0.991198353,0.403365972,1.623307318,0.30114843,1.049812492,-0.792651261,-1.152718891,1.0203781,0.068296042,1.462115436,-0.077210892,-0.156043661,-1.147301775,-1.510636759,-0.509047201,0,0,1,0
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0.6,0.6,0.5,0.5,0.456790123,0.3125,0.388888889,0.388888889,0.074074074,0.72,3,2.961070078,-1.398867634,0.590146084,-1.456235644,0.09571629,-0.101990702,-0.027565175,-1.551715191,0.992586934,-1.074292129,0.643570772,0.063091537,-1.530346335,-0.173353156,1.093210935,-0.113342199,1.224562963,0,0,0,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0.733333333,0.666666667,0.65,0.65,0.580246914,0.5,0.527777778,0.555555556,0.074074074,0.8,2,5.84225775,-0.505054695,0.480298428,0.633719394,-1.940616899,-0.007630665,-0.242412615,0.120513258,-0.020699555,0.054378412,2.259980331,0.234841101,-1.366424337,0.843238293,1.307980438,0.336791904,0.031122495,0,0,1,0
1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0.311111111,0.377777778,0.2,0.25,0.135802469,0,0,0.083333333,0.061728395,0.52,0,-4.042397373,-2.668558256,-0.056709433,-0.247106739,0.85465644,0.462335093,-0.771114938,1.01084746,-0.406599127,2.429715966,-0.62773421,-0.68618553,-0.556650367,-1.930890905,-0.483399223,-0.494093111,-0.226244266,1,0,0,0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0.555555556,0.688888889,0.45,0.65,0.456790123,0.25,0.333333333,0.388888889,0.049382716,0.76,2,3.677618771,-0.199159945,-2.123912142,-0.678177714,1.564905326,-3.100361796,-0.305599373,-0.385174467,0.126452614,0.205531333,0.242688519,-0.483396246,0.264737698,1.024795769,0.34943774,0.916798254,-0.392357028,0,0,1,0
1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0.355555556,0.333333333,0.2,0.25,0.086419753,0,0,0.083333333,0.061728395,0.56,1,-3.792461858,-2.217988125,-0.199381265,-0.514063964,-0.879948541,-2.185988065,-1.455168948,1.97053285,-0.295646317,1.361980265,-0.342341655,-0.679955587,0.103906232,-1.656981469,1.471358162,0.252855412,1.160324174,0,1,0,0
1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0.333333333,0.422222222,0.15,0.25,0.160493827,0,0.055555556,0,0.074074074,0.56,2,-3.906758263,2.080182146,1.353414041,-0.292389389,1.031053652,-1.03686162,-0.670150198,0.401780896,-2.172416822,-2.449047798,0.265492184,-0.655782442,-1.131221235,-0.285133358,1.595688647,-0.166695069,0.16780815,0,0,1,0
1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0.666666667,0.6,0.55,0.45,0.481481481,0.25,0.388888889,0.305555556,0.061728395,0.76,3,2.944314847,2.45622602,0.864143612,1.298133058,-0.654153308,-0.458413969,-0.337893115,1.338731853,0.055569769,0.522199718,0.05075581,-0.655883873,1.186610899,0.798974009,-1.897711358,-0.227624433,0.139574407,0,0,0,1
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0.466666667,0.622222222,0.2,0.55,0.382716049,0,0.083333333,0.277777778,0.049382716,0.68,3,0.381580512,0.011661344,-1.156350265,-1.865473423,-1.124619448,2.610600977,-0.755107277,0.921316467,0.080792755,-0.65324812,-1.178138581,-1.52296527,-1.102242702,-0.190380361,0.610380501,-0.87233975,-0.225744066,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0.666666667,0.644444444,0.55,0.6,0.530864198,0.3125,0.388888889,0.472222222,0.061728395,0.76,2,3.909784818,2.456396417,1.450021834,0.779967697,-1.980097834,0.321097677,0.523973496,0.163924725,-0.750997122,0.416122951,0.852510507,-0.198451805,1.130159983,0.542627772,-1.208395049,0.198434194,-0.833738889,0,0,1,0
1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.4,0.377777778,0.25,0.25,0.234567901,0.0625,0.166666667,0.083333333,0.061728395,0.52,1,-2.655875381,0.478228752,1.568142001,1.673207636,0.171359497,1.990187404,1.015169533,-1.302093789,1.136724672,0.813972231,0.15700196,0.712457027,-0.667568928,-0.114148748,0.578608654,-0.490504803,-1.349801413,0,1,0,0
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0.466666667,0.555555556,0.3,0.45,0.358024691,0.0625,0.166666667,0.222222222,0.061728395,0.64,2,-0.500524249,1.85661259,2.749769871,0.530973181,0.493707909,0.472452246,1.872388228,0.186308981,0.022288289,-1.07514846,-0.824636402,-0.857832378,-1.465500402,0.334213574,-0.035269959,-0.140223478,0.093402182,0,0,1,0
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0.622222222,0.777777778,0.4,0.75,0.580246914,0.25,0.333333333,0.527777778,0.024691358,0.8,1,4.614334824,1.236755412,-0.328469582,-2.020145561,-1.030955806,1.055281003,-1.911610641,0.871452233,-1.77917133,1.540476809,-1.535912724,-0.951767034,0.5331973,-0.702775368,0.501576664,-0.629366878,-0.135793664,0,1,0,0
1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0.644444444,0.577777778,0.55,0.45,0.481481481,0.3125,0.361111111,0.388888889,0.061728395,0.72,2,3.203267601,-0.835054029,-1.015615908,1.83496791,0.815589941,0.335617603,0.898206327,0.638604546,1.838764739,-0.930192298,-0.944212808,0.095361011,-1.065091324,-0.458487978,-0.577154066,-0.301437824,0.365780172,0,0,1,0
